"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","499344427",2.77764854420149,2.94812383812356,0.628448606898104,4.69111364996878,2.71721975731583e-06,0.0926707798232565
"2","499323370",1.68535636401686,1.91778790213125,0.432861927615148,4.43048413312138,9.40217654574071e-06,0.160330615546243
"3","499325126",0.660266221670375,-2.07211071538721,0.56368200444565,-3.67602779411952,0.000236893724812513,0.999973642398757
"4","499307256",0.707969560007383,1.64605150129742,0.468896552808774,3.51047899891197,0.000447300139306747,0.999973642398757
"5","499325325",1.48768324008848,-1.65164764354349,0.497512217460677,-3.3198132338811,0.000900776886861758,0.999973642398757
"6","499344534",0.667982045102588,1.87232321860167,0.585966744534737,3.19527214823139,0.00139699041506967,0.999973642398757
"7","499318364",0.534477576764653,-1.51864040644425,0.4925062062602,-3.08349496339529,0.00204584573193298,0.999973642398757
"8","499313468",4.46204635739965,0.655580834663992,0.216497592067626,3.02812067516766,0.00246079798874244,0.999973642398757
"9","499320323",0.744689116258084,1.41506723707897,0.475048351251996,2.97878570328587,0.00289393095961581,0.999973642398757
"10","499346517",20.258751314682,-3.71218830191133,1.24907519067451,-2.97194943076783,0.00295915419445254,0.999973642398757
"11","499343183",1.92407164732575,-0.966738497834654,0.327750390125074,-2.94961814527737,0.00318166899101054,0.999973642398757
"12","499345417",0.265207803994889,-2.43181784715589,0.858240422464766,-2.83349255465269,0.00460423805150706,0.999973642398757
"13","499307605",1.50052346348676,1.16085393549968,0.422751927620377,2.74594593106648,0.00603367066337212,0.999973642398757
"14","499334405",1.6716899929942,0.876628464275241,0.320394675763636,2.7360893628643,0.00621741392691166,0.999973642398757
"15","499340962",0.715562217421464,-1.09204182982525,0.406929286651149,-2.68361571813195,0.00728307659954011,0.999973642398757
"16","499315518",2.86560254026712,0.638936496728464,0.238362393327989,2.68052559721231,0.00735066423824113,0.999973642398757
"17","499329998",2.27229286818374,0.790025033210896,0.299786760159961,2.6352899400539,0.00840654408534822,0.999973642398757
"18","499347112",2.27229286818374,0.790025033210896,0.299786760159961,2.6352899400539,0.00840654408534822,0.999973642398757
"19","499347120",2.27229286818374,0.790025033210896,0.299786760159961,2.6352899400539,0.00840654408534822,0.999973642398757
"20","499331091",9.83958759017242,0.40548371223619,0.155063476570326,2.61495305796456,0.00892397193389451,0.999973642398757
"21","499352994",57.8908935204834,0.160035087930831,0.0619554095241763,2.58306884192867,0.00979257808456691,0.999973642398757
"22","499309522",3.23149981378376,0.835258506171392,0.324161750695136,2.57667199902596,0.00997565611324823,0.999973642398757
"23","499318971",0.459683919454358,1.38766494537627,0.542211245545536,2.55926994649492,0.010489225537034,0.999973642398757
"24","499345921",29.607221459773,-0.177925255298442,0.0701991188646738,-2.53457960977313,0.0112582342614721,0.999973642398757
"25","499337252",18.24721795946,0.479522994440174,0.189720069157873,2.52752909362028,0.0114868306345859,0.999973642398757
"26","499317150",87.8411099882187,-0.398908422098024,0.16101826114902,-2.47741106661709,0.0132339385078221,0.999973642398757
"27","499336602",2.5278954408065,0.75661590983177,0.308238502923136,2.45464438302325,0.0141024019674369,0.999973642398757
"28","499305437",20.0121021208464,0.589740360466871,0.246199068610251,2.3953801441892,0.0166031414833807,0.999973642398757
"29","499330541",0.326237817021329,1.31452543724696,0.562126066866841,2.33848866780687,0.0193619128527786,0.999973642398757
"30","499350762",1.9972460797744,0.776877244916021,0.332799681195775,2.33436895770045,0.0195764107809304,0.999973642398757
"31","499354751",1.55680148291367,-0.659360209292735,0.282591671922511,-2.33326129113081,0.0196344357401461,0.999973642398757
"32","499309801",1.09254081777835,-0.754589144720111,0.324755321394548,-2.3235620635246,0.0201489776668303,0.999973642398757
"33","499344812",0.786552633331471,1.53876745962854,0.666194967000462,2.30978547700056,0.0209000337326544,0.999973642398757
"34","499341600",5.66843412913964,-0.835186470813094,0.361998627963409,-2.30715369147066,0.0210462536526258,0.999973642398757
"35","499315516",152.267503165583,0.276867652820286,0.121590938636858,2.27704182502593,0.0227837281168808,0.999973642398757
"36","499321145",5.59230239029899,0.540675661423833,0.237490082388843,2.27662416882986,0.0228086783465284,0.999973642398757
"37","499328072",33.9235907192833,-0.231724193637233,0.10180541033243,-2.27614812297866,0.022837145642535,0.999973642398757
"38","499344813",0.909383518590225,1.19187095123665,0.527731770554814,2.25847867749865,0.0239158324556816,0.999973642398757
"39","499351348",0.620228380338942,-1.23943897149685,0.552291057518503,-2.24417715011677,0.0248210056062239,0.999973642398757
"40","499354740",1.13745538847834,-0.769765041899295,0.343422683145698,-2.24145078259936,0.0249968902020056,0.999973642398757
"41","499329143",36.4817767456444,-0.192060007772228,0.0861879286946018,-2.22838639564913,0.0258547595051357,0.999973642398757
"42","499329712",69.1625001028461,-0.111500537612915,0.0501761705684708,-2.22218109412636,0.0262710696009128,0.999973642398757
"43","499354750",1.8965280350602,-0.870485377475789,0.392497988619398,-2.21780850530649,0.0265678919597534,0.999973642398757
"44","499353507",28.1235968959191,1.55555812883526,0.702753271556474,2.213519583324,0.0268618446271465,0.999973642398757
"45","499315806",10.9518475042471,0.323450388373266,0.146228226091401,2.21195590631793,0.0269697117647623,0.999973642398757
"46","499354828",1.59520205263774,-0.730897231664999,0.331354264646782,-2.20578791235454,0.0273988530397398,0.999973642398757
"47","499352833",9.88127773333395,0.259963191842019,0.117959713309662,2.20383031246928,0.0275362799351974,0.999973642398757
"48","499334896",1.55216361173711,0.699845423201594,0.318335132968001,2.1984548694848,0.0279167072711142,0.999973642398757
