"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"48","499348962",1.26991905134301,-0.27088528523066,0.134284828128977,-2.01724415933631,0.0436700398075419,0.99999783365053
"49","499325624",4.80236955612682,-0.145808471515385,0.0725254947888064,-2.01044435394723,0.044384180121053,0.99999783365053
"50","499315670",21.4473998513856,0.059726737566144,0.0297741303336605,2.00599436144139,0.0448568495897828,0.99999783365053
"51","499344534",0.667982045102588,-0.36580825189815,0.1824639974889,-2.0048242772956,0.0449818361852523,0.99999783365053
"52","499330810",15.0663286934909,-0.104137707474132,0.0519807348443591,-2.00339044428559,0.0451353963300174,0.99999783365053
"53","499319490",40.5297886056545,-0.0564564764457463,0.0282124966365802,-2.00111593004304,0.0453798980080596,0.99999783365053
"54","499339561",47.2958089166027,-0.0737433142642938,0.0369703120676584,-1.99466301851437,0.0460796453779332,0.99999783365053
"55","499328012",95.5328924131398,-0.0727410238589006,0.0364766761449275,-1.99417906307826,0.0461324893612204,0.99999783365053
"56","499322875",20.2601506111122,-0.0611897086801117,0.0308420106505588,-1.98397274981173,0.0472588778365247,0.99999783365053
"57","499346401",0.598928916911226,-0.296572886879899,0.149508074957497,-1.9836579861269,0.0472939802224334,0.99999783365053
"58","499337377",6.52555484220238,-0.162596078724786,0.0819906464271696,-1.98310521760816,0.0473556779264087,0.99999783365053
"59","499322340",2.39291700079572,-0.168877442796859,0.0851613638624205,-1.98302886587964,0.0473642053039331,0.99999783365053
"60","499340434",1.18536148729482,-0.204067196317495,0.103043737418971,-1.9803939708414,0.0476592769065992,0.99999783365053
"61","499306382",29.8062156137386,-0.0880025957949398,0.0446154094936557,-1.97247087483202,0.0485558779601763,0.99999783365053
"62","499340471",1.72678906867382,0.645978214060196,0.32752746648115,1.97228715197653,0.0485768354809155,0.99999783365053
"63","499340473",1.72678906867382,0.645978214060196,0.32752746648115,1.97228715197653,0.0485768354809155,0.99999783365053
"64","499332163",0.355414996884302,-0.30476963828615,0.154546209311102,-1.97202920501691,0.0486062726666423,0.99999783365053
"65","499331366",1.12715437392636,0.185937442589804,0.0942926983256895,1.97191771888392,0.0486190002199716,0.99999783365053
"66","499354368",0.471222946726494,-0.297750860709941,0.151184854496406,-1.96944900136819,0.0489015534611158,0.99999783365053
